,Depth,geometry,Row Labels,Seagrass,HC,Rubble,Sand,Turf,AL_fleshy,Soft coral,ShellHash,Sponge,EURR,No Data,Rock,Dead Coral,Other,CCA,Halimeda,Number of,labels,Sharks,Rays,Turtles,Mammals
354,0.022388059701492536,POINT (39.27180725879237 -5.78825679994104),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,355,0.0,0.3214285714285714,0.2702702702702703,0.15000000000000002
355,0.022388059701492536,POINT (39.27632346157279 -5.788254618740203),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,356,0.0,0.3571428571428571,0.2702702702702703,0.15000000000000002
356,0.029850746268656716,POINT (39.28083966260752 -5.788252401597479),,0.5277777781249999,0.022727272146177684,0.07317073166270077,,,,0.03448275772889417,,,,,,,,,,,357,0.0,0.2857142857142857,0.21621621621621623,0.1
357,0.029850746268656716,POINT (39.28535586186801 -5.788250148512938),,0.5277777781249999,0.022727272146177684,0.07317073166270077,,,,0.03448275772889417,,,,,,,,,,,358,0.08333333333333334,0.14285714285714285,0.16216216216216217,0.15000000000000002
358,0.029850746268656716,POINT (39.28987205932571 -5.788247859486644),,0.013888888541666667,0.4772727270015496,0.024390243277810825,,,,0.03448275772889417,,,,,,,,,,,359,0.16666666666666669,0.14285714285714285,0.21621621621621623,0.25
359,0.44776119402985076,POINT (39.12728903072169 -5.792830811449759),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,360,0.7083333333333334,0.75,0.5675675675675677,0.725
360,0.44776119402985076,POINT (39.13180531020252 -5.792829779607563),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,361,0.6666666666666667,0.6428571428571428,0.4864864864864865,0.65
361,0.44776119402985076,POINT (39.13632158885063 -5.792828711793581),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,362,0.6666666666666667,0.6071428571428571,0.45945945945945954,0.625
362,0.44776119402985076,POINT (39.1408378666375 -5.792827608007853),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,363,0.6666666666666667,0.5714285714285714,0.43243243243243246,0.6
363,0.44776119402985076,POINT (39.14535414353458 -5.792826468250404),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,364,0.75,0.6428571428571427,0.48648648648648646,0.65
364,0.44776119402985076,POINT (39.14987041951335 -5.792825292521281),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,365,0.6666666666666667,0.5714285714285714,0.43243243243243246,0.6
365,0.44776119402985076,POINT (39.15438669454527 -5.792824080820514),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,366,0.6666666666666667,0.7142857142857142,0.37837837837837834,0.65
366,0.44776119402985076,POINT (39.15890296860181 -5.792822833148138),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,367,0.6666666666666667,0.7142857142857142,0.32432432432432434,0.6
367,0.44776119402985076,POINT (39.16341924165442 -5.792821549504195),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,368,0.5000000000000001,0.5714285714285714,0.21621621621621623,0.5
368,0.44776119402985076,POINT (39.16793551367459 -5.792820229888729),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,369,0.5000000000000001,0.5714285714285714,0.35135135135135137,0.6250000000000001
369,0.31343283582089554,POINT (39.17245178463376 -5.792818874301773),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,370,0.5000000000000001,0.5714285714285714,0.43243243243243246,0.7
370,0.31343283582089554,POINT (39.17696805450343 -5.792817482743373),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,371,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.5
371,0.582089552238806,POINT (39.18148432325506 -5.79281605521357),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,372,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
372,0.582089552238806,POINT (39.18600059086009 -5.792814591712411),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,373,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
373,0.8656716417910447,POINT (39.19051685729 -5.79281309223994),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,374,0.33333333333333337,0.14285714285714285,0.32432432432432434,0.5
374,0.8656716417910447,POINT (39.19503312251626 -5.792811556796203),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,375,0.33333333333333337,0.14285714285714285,0.21621621621621623,0.4
375,0.8059701492537313,POINT (39.19954938651035 -5.79280998538125),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,376,0.33333333333333337,0.14285714285714285,0.21621621621621623,0.4
376,0.8059701492537313,POINT (39.20406564924371 -5.792808377995126),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,377,0.08333333333333334,0.07142857142857142,0.16216216216216217,0.25
377,0.44776119402985076,POINT (39.20858191068783 -5.792806734637881),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,378,0.33333333333333337,0.0,0.0,0.1
378,0.44776119402985076,POINT (39.21309817081416 -5.792805055309568),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,379,0.12500000000000003,0.14285714285714285,0.21621621621621623,0.27499999999999997
379,0.08208955223880597,POINT (39.22664694300111 -5.792799801498748),,0.5,0.0,0.0,,,,0.10344827577288941,,,,,,,,,,,380,0.08333333333333334,0.14285714285714285,0.10810810810810811,0.1
380,0.022388059701492536,POINT (39.23116319757097 -5.792797978286694),,0.8611111114583334,0.0,0.0,,,,0.0,,,,,,,,,,,381,0.16666666666666669,0.2857142857142857,0.21621621621621623,0.2
381,0.022388059701492536,POINT (39.23567945068039 -5.792796119103842),,0.8611111114583334,0.0,0.0,,,,0.0,,,,,,,,,,,382,0.0,0.14285714285714285,0.10810810810810811,0.2
382,0.029850746268656716,POINT (39.24019570230082 -5.79279422395025),,0.0,0.0,0.8536585366745985,,,,0.0,,,,,,,,,,,383,0.20833333333333337,0.03571428571428571,0.02702702702702703,0.125
383,0.029850746268656716,POINT (39.24471195240375 -5.792792292825976),,0.0,0.0,0.8536585366745985,,,,0.0,,,,,,,,,,,384,0.33333333333333337,0.14285714285714285,0.10810810810810811,0.2
384,0.21393034820895523,POINT (39.24922820096061 -5.79279032573108),,0.0,0.0,0.07317073166270077,,,,0.0,,,,,,,,,,,385,0.16666666666666669,0.0,0.32432432432432434,0.2
385,0.21393034820895523,POINT (39.2537444479429 -5.792788322665626),,0.0,0.0,0.07317073166270077,,,,0.0,,,,,,,,,,,386,0.25000000000000006,0.2857142857142857,0.43243243243243246,0.30000000000000004
386,0.21890547268656715,POINT (39.25826069332209 -5.792786283629674),,0.0,0.0,0.0975609749405116,,,,0.0,,,,,,,,,,,387,0.33333333333333337,0.42857142857142855,0.5405405405405406,0.4
387,0.2860696517910448,POINT (39.26277693706962 -5.792784208623285),,0.0,0.0,0.2682926833729923,,,,0.0,,,,,,,,,,,388,0.33333333333333337,0.5714285714285714,0.6486486486486487,0.5
388,0.2860696517910448,POINT (39.26729317915697 -5.792782097646526),,0.0,0.0,0.2682926833729923,,,,0.0,,,,,,,,,,,389,0.16666666666666669,0.6071428571428571,0.5675675675675675,0.425
389,0.11940298507462686,POINT (39.27180941955561 -5.792779950699463),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,390,0.16666666666666669,0.3571428571428571,0.37837837837837834,0.25
390,0.11940298507462686,POINT (39.27632565823701 -5.792777767782159),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,391,0.04166666666666667,0.07142857142857142,0.16216216216216217,0.05
391,0.047263681597014925,POINT (39.28084189517264 -5.792775548894684),,0.5972222218750001,0.40909090885847105,0.0,,,,0.03448275772889417,,,,,,,,,,,392,0.0,0.24999999999999994,0.18918918918918917,0.07500000000000001
392,0.047263681597014925,POINT (39.28535813033395 -5.792773294037107),,0.5972222218750001,0.40909090885847105,0.0,,,,0.03448275772889417,,,,,,,,,,,393,0.0,0.2857142857142857,0.21621621621621623,0.1
393,0.029850746268656716,POINT (39.28987436369243 -5.792771003209498),,0.013888888541666667,0.4772727270015496,0.024390243277810825,,,,0.03448275772889417,,,,,,,,,,,394,0.0,0.14285714285714285,0.10810810810810811,0.1
394,0.44776119402985076,POINT (39.12729004342859 -5.797354001466623),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,395,0.6666666666666667,0.7142857142857142,0.5405405405405406,0.7
395,0.44776119402985076,POINT (39.13180635884052 -5.797352968813055),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,396,0.6666666666666667,0.7142857142857142,0.5405405405405406,0.7
396,0.44776119402985076,POINT (39.13632267341971 -5.797351900159422),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,397,0.6666666666666667,0.7142857142857142,0.5405405405405406,0.7
397,0.44776119402985076,POINT (39.14083898713761 -5.797350795505757),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,398,0.6666666666666667,0.7142857142857142,0.5405405405405406,0.7
398,0.44776119402985076,POINT (39.1453552999657 -5.797349654852084),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,399,0.75,0.7857142857142856,0.5945945945945945,0.7500000000000001
399,0.44776119402985076,POINT (39.14987161187543 -5.797348478198453),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,400,0.6666666666666667,0.7857142857142856,0.5135135135135135,0.725
400,0.44776119402985076,POINT (39.15438792283828 -5.797347265544889),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,401,0.6666666666666667,0.8571428571428571,0.43243243243243246,0.7
401,0.44776119402985076,POINT (39.15890423282571 -5.797346016891435),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,402,0.6666666666666667,0.8571428571428571,0.43243243243243246,0.7
402,0.44776119402985076,POINT (39.16342054180917 -5.797344732238125),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,403,0.5000000000000001,0.6428571428571428,0.2702702702702703,0.55
403,0.44776119402985076,POINT (39.16793684976016 -5.797343411585002),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,404,0.5000000000000001,0.5714285714285714,0.43243243243243246,0.7
404,0.5771144279104478,POINT (39.17245315665011 -5.797342054932108),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,405,0.5000000000000001,0.5714285714285714,0.43243243243243246,0.7
405,0.5771144279104478,POINT (39.17696946245051 -5.797340662279487),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,406,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.5499999999999999
406,0.582089552238806,POINT (39.18148576713282 -5.797339233627179),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,407,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
407,0.582089552238806,POINT (39.18600207066849 -5.797337768975223),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,408,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
408,0.8656716417910447,POINT (39.19051837302899 -5.797336268323676),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,409,0.33333333333333337,0.14285714285714285,0.32432432432432434,0.5
409,0.8656716417910447,POINT (39.19503467418581 -5.797334731672574),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,410,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
410,0.8059701492537313,POINT (39.19955097411039 -5.797333159021968),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,411,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
411,0.8059701492537313,POINT (39.2040672727742 -5.797331550371911),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,412,0.08333333333333334,0.07142857142857142,0.16216216216216217,0.25
412,0.674129353283582,POINT (39.20858357014871 -5.797329905722448),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,413,0.33333333333333337,0.0,0.0,0.1
413,0.674129353283582,POINT (39.21309986620538 -5.797328225073631),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,414,0.08333333333333334,0.14285714285714285,0.21621621621621623,0.25
414,0.014925373134328358,POINT (39.23116503668305 -5.797321142485884),,0.27777777812500004,0.0,0.024390243277810825,,,,0.0,,,,,,,,,,,415,0.04166666666666667,0.17857142857142855,0.13513513513513514,0.125
415,0.03731343283582089,POINT (39.23568132572255 -5.797319281841102),,0.9305555552083333,0.0,0.0,,,,0.0,,,,,,,,,,,416,0.0,0.14285714285714285,0.10810810810810811,0.2
416,0.03731343283582089,POINT (39.24019761327299 -5.797317385197292),,0.9305555552083333,0.0,0.0,,,,0.0,,,,,,,,,,,417,0.08333333333333334,0.07142857142857142,0.05405405405405406,0.15000000000000002
417,0.029850746268656716,POINT (39.24471389930586 -5.797315452554521),,0.9583333333333334,0.0,0.0,,,,0.0,,,,,,,,,,,418,0.33333333333333337,0.14285714285714285,0.10810810810810811,0.2
418,0.18905472641791043,POINT (39.24923018379263 -5.797313483912843),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,419,0.16666666666666669,0.0,0.2972972972972973,0.175
419,0.21393034820895523,POINT (39.25374646670475 -5.797311479272319),,0.0,0.0,0.07317073166270077,,,,0.0,,,,,,,,,,,420,0.20833333333333334,0.10714285714285714,0.18918918918918917,0.07500000000000001
420,0.21890547268656715,POINT (39.25826274801369 -5.797309438633013),,0.0,0.0,0.0975609749405116,,,,0.0,,,,,,,,,,,421,0.33333333333333337,0.3571428571428571,0.40540540540540543,0.275
421,0.2860696517910448,POINT (39.26277902769093 -5.797307361994987),,0.0,0.0,0.2682926833729923,,,,0.0,,,,,,,,,,,422,0.33333333333333337,0.5357142857142857,0.6216216216216216,0.47500000000000003
422,0.2860696517910448,POINT (39.26729530570792 -5.797305249358303),,0.0,0.0,0.2682926833729923,,,,0.0,,,,,,,,,,,423,0.16666666666666669,0.8214285714285714,0.7297297297297298,0.6500000000000001
423,0.11940298507462686,POINT (39.27181158203613 -5.79730310072303),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,424,0.16666666666666669,0.6785714285714285,0.5135135135135135,0.47500000000000003
424,0.13432835820895522,POINT (39.27632785664704 -5.797300916089235),,0.0,0.0,0.12195122004759072,,,,0.0,,,,,,,,,,,425,0.16666666666666669,0.3214285714285714,0.32432432432432434,0.22500000000000003
425,0.13432835820895522,POINT (39.2808441295121 -5.797298695456983),,0.0,0.0,0.12195122004759072,,,,0.0,,,,,,,,,,,426,0.04166666666666667,0.03571428571428571,0.13513513513513514,0.025
426,0.08208955223880597,POINT (39.28536040060278 -5.797296438826346),,0.0,0.09090909028925619,0.0,,,,0.0,,,,,,,,,,,427,0.0,0.24999999999999994,0.18918918918918917,0.07500000000000001
427,0.08208955223880597,POINT (39.28987666989055 -5.797294146197389),,0.0,0.09090909028925619,0.0,,,,0.0,,,,,,,,,,,428,0.16666666666666669,0.2857142857142857,0.32432432432432434,0.1
428,0.23880597014925373,POINT (39.12729105693973 -5.801877190748687),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,429,0.5000000000000001,0.5714285714285714,0.43243243243243246,0.6000000000000001
429,0.23880597014925373,POINT (39.1318074083113 -5.801876157283743),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,430,0.6666666666666667,0.7142857142857142,0.5405405405405406,0.7
430,0.23880597014925373,POINT (39.1363237588501 -5.801875087790441),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,431,0.6666666666666667,0.7142857142857142,0.4864864864864865,0.65
431,0.23880597014925373,POINT (39.14084010852758 -5.801873982268824),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,432,0.6666666666666667,0.7142857142857142,0.43243243243243246,0.6000000000000001
432,0.23880597014925373,POINT (39.1453564573152 -5.801872840718918),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,433,0.75,0.7857142857142856,0.4864864864864865,0.65
433,0.23880597014925373,POINT (39.14987280518444 -5.801871663140759),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,434,0.6666666666666667,0.7857142857142856,0.43243243243243246,0.65
434,0.23880597014925373,POINT (39.15438915210676 -5.801870449534388),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,435,0.6666666666666667,0.8571428571428571,0.43243243243243246,0.7
435,0.23880597014925373,POINT (39.15890549805361 -5.801869199899835),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,436,0.6666666666666667,0.8571428571428571,0.43243243243243246,0.7
436,0.23880597014925373,POINT (39.16342184299647 -5.801867914237145),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,437,0.5000000000000001,0.7142857142857142,0.37837837837837845,0.65
437,0.23880597014925373,POINT (39.1679381869068 -5.801866592546356),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,438,0.5000000000000001,0.6071428571428571,0.5405405405405406,0.7250000000000002
438,0.5771144279104478,POINT (39.17245452975606 -5.801865234827511),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,439,0.5000000000000001,0.5714285714285714,0.5405405405405406,0.7
439,0.5771144279104478,POINT (39.17697087151572 -5.801863841080648),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,440,0.5000000000000001,0.42857142857142855,0.5405405405405406,0.7
440,0.6417910447761194,POINT (39.18148721215725 -5.801862411305811),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,441,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
441,0.6417910447761194,POINT (39.18600355165209 -5.801860945503048),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,442,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
442,0.7910447761194029,POINT (39.19051988997172 -5.801859443672401),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,443,0.33333333333333337,0.21428571428571427,0.37837837837837834,0.55
443,0.7910447761194029,POINT (39.19503622708762 -5.801857905813918),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,444,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
444,0.7313432835820896,POINT (39.19955256297123 -5.801856331927646),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,445,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
445,0.7313432835820896,POINT (39.20406889759402 -5.801854722013633),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,446,0.0,0.0,0.10810810810810811,0.2
446,0.674129353283582,POINT (39.20858523092747 -5.80185307607193),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,447,0.33333333333333337,0.0,0.0,0.1
447,0.674129353283582,POINT (39.21310156294303 -5.801851394102592),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,448,0.08333333333333334,0.10714285714285714,0.18918918918918917,0.22500000000000003
448,0.014925373134328358,POINT (39.23116687725567 -5.801844305949886),,0.27777777812500004,0.0,0.024390243277810825,,,,0.0,,,,,,,,,,,449,0.0,0.03571428571428571,0.02702702702702703,0.025
449,0.014925373134328358,POINT (39.23568320225376 -5.801842443843151),,0.27777777812500004,0.0,0.024390243277810825,,,,0.0,,,,,,,,,,,450,0.0,0.14285714285714285,0.10810810810810811,0.125
450,0.014925373134328358,POINT (39.24019952576276 -5.801840545709105),,0.27777777812500004,0.0,0.024390243277810825,,,,0.0,,,,,,,,,,,451,0.0,0.14285714285714285,0.10810810810810811,0.2
451,0.029850746268656716,POINT (39.24471584775412 -5.801838611547811),,0.9583333333333334,0.0,0.0,,,,0.0,,,,,,,,,,,452,0.33333333333333337,0.14285714285714285,0.10810810810810811,0.2
452,0.18905472641791043,POINT (39.24923216819931 -5.801836641359324),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,453,0.16666666666666669,0.0,0.10810810810810811,0.0
453,0.10199004974626866,POINT (39.25374848706978 -5.801834635143706),,0.0,0.06818181814307851,0.2926829266508031,,,,0.0,,,,,,,,,,,454,0.16666666666666669,0.0,0.10810810810810811,0.0
454,0.10199004974626866,POINT (39.25826480433705 -5.80183259290102),,0.0,0.06818181814307851,0.2926829266508031,,,,0.0,,,,,,,,,,,455,0.33333333333333337,0.14285714285714285,0.21621621621621623,0.1
455,0.27611940298507465,POINT (39.26278111997251 -5.80183051463133),,0.0,0.0,0.2926829266508031,,,,0.0,,,,,,,,,,,456,0.33333333333333337,0.7142857142857142,0.6216216216216216,0.575
456,0.27611940298507465,POINT (39.26729743394768 -5.801828400334699),,0.0,0.0,0.2926829266508031,,,,0.0,,,,,,,,,,,457,0.16666666666666669,0.857142857142857,0.7567567567567567,0.7000000000000001
457,0.16915422880597014,POINT (39.271813746234 -5.801826250011192),,0.0,0.0,0.21951219498810232,,,,0.0,,,,,,,,,,,458,0.16666666666666669,0.857142857142857,0.6486486486486487,0.6
458,0.16915422880597014,POINT (39.27633005680294 -5.801824063660877),,0.0,0.0,0.21951219498810232,,,,0.0,,,,,,,,,,,459,0.16666666666666669,0.46428571428571425,0.35135135135135137,0.325
459,0.1791044776119403,POINT (39.28084636562597 -5.801821841283825),,0.0,0.0,0.04878048838488995,,,,0.0,,,,,,,,,,,460,0.16666666666666669,0.42857142857142855,0.43243243243243246,0.30000000000000004
460,0.1791044776119403,POINT (39.28536267267454 -5.801819582880098),,0.0,0.0,0.04878048838488995,,,,0.0,,,,,,,,,,,461,0.0,0.0,0.10810810810810811,0.0
461,0.029850746268656716,POINT (39.28987897792016 -5.80181728844977),,0.0,0.0,0.04878048838488995,,,,0.0,,,,,,,,,,,462,0.16666666666666669,0.3214285714285714,0.32432432432432434,0.1
462,0.6567164179104478,POINT (39.12729207125515 -5.806400379295402),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,463,0.5000000000000001,0.42857142857142855,0.32432432432432434,0.4
463,0.23880597014925373,POINT (39.13180845861491 -5.806399345019068),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,464,0.6666666666666667,0.7142857142857142,0.43243243243243246,0.6000000000000001
464,0.23880597014925373,POINT (39.13632484514184 -5.806398274686091),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,465,0.6666666666666667,0.7142857142857142,0.43243243243243246,0.6000000000000001
465,0.23880597014925373,POINT (39.14084123080742 -5.806397168296506),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,466,0.6666666666666667,0.6428571428571428,0.43243243243243246,0.5499999999999999
466,0.23880597014925373,POINT (39.14535761558313 -5.806396025850347),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,467,0.6666666666666667,0.6428571428571428,0.43243243243243246,0.5499999999999999
467,0.23880597014925373,POINT (39.14987399944041 -5.806394847347652),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,468,0.7500000000000001,0.7857142857142857,0.4864864864864865,0.65
468,0.23880597014925373,POINT (39.15439038235073 -5.806393632788454),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,469,0.6666666666666667,0.7142857142857142,0.43243243243243246,0.6000000000000001
469,0.23880597014925373,POINT (39.15890676428554 -5.806392382172792),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,470,0.6666666666666667,0.7142857142857142,0.43243243243243246,0.6000000000000001
470,0.23880597014925373,POINT (39.16342314521633 -5.806391095500707),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,471,0.5000000000000001,0.5714285714285714,0.4864864864864865,0.6500000000000001
471,0.23880597014925373,POINT (39.16793952511455 -5.806389772772233),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,472,0.5000000000000001,0.5714285714285714,0.5405405405405406,0.7
472,0.7164179104477612,POINT (39.17245590395165 -5.806388413987417),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,473,0.5000000000000001,0.5714285714285714,0.5405405405405406,0.7
473,0.6417910447761194,POINT (39.1769722816991 -5.806387019146299),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,474,0.5000000000000001,0.42857142857142855,0.5405405405405406,0.7
474,0.6417910447761194,POINT (39.18148865832838 -5.806385588248924),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,475,0.5000000000000001,0.42857142857142855,0.5405405405405406,0.7
475,0.6417910447761194,POINT (39.18600503381094 -5.80638412129533),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,476,0.5000000000000001,0.2857142857142857,0.43243243243243246,0.6000000000000001
476,0.7910447761194029,POINT (39.19052140811824 -5.806382618285567),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,477,0.33333333333333337,0.21428571428571427,0.37837837837837834,0.55
477,0.7910447761194029,POINT (39.19503778122174 -5.806381079219681),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,478,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
478,0.7313432835820896,POINT (39.19955415309293 -5.806379504097725),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,479,0.33333333333333337,0.2857142857142857,0.32432432432432434,0.5
479,0.7313432835820896,POINT (39.20407052370324 -5.806377892919736),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,480,0.08333333333333334,0.0,0.10810810810810811,0.2
480,0.5970149253731343,POINT (39.20858689302415 -5.806376245685773),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,481,0.33333333333333337,0.0,0.0,0.1
481,0.5970149253731343,POINT (39.21310326102712 -5.806374562395888),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,482,0.08333333333333334,0.14285714285714285,0.05405405405405406,0.2
482,0.014925373134328358,POINT (39.23568508027412 -5.806365605109434),,0.27777777812500004,0.0,0.024390243277810825,,,,0.0,,,,,,,,,,,483,0.0,0.0,0.0,0.0
483,0.019900497507462686,POINT (39.2402014397702 -5.80636370548513),,0.16666666666666669,0.0,0.0,,,,0.0,,,,,,,,,,,484,0.0,0.07142857142857142,0.05405405405405406,0.07500000000000001
484,0.06716417910447761,POINT (39.24471779774858 -5.806361769805287),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,485,0.12500000000000003,0.0,0.05405405405405406,0.1
485,0.1044776119402985,POINT (39.24923415418073 -5.806359798069968),,0.7638888885416667,0.0,0.0,,,,0.0,,,,,,,,,,,486,0.16666666666666669,0.0,0.10810810810810811,0.07500000000000001
486,0.10199004974626866,POINT (39.25375050903811 -5.806357790279232),,0.0,0.06818181814307851,0.2926829266508031,,,,0.0,,,,,,,,,,,487,0.16666666666666669,0.0,0.21621621621621623,0.0
487,0.054726368164179105,POINT (39.25826686229219 -5.806355746433145),,0.0,0.06818181814307851,0.14634146332540154,,,,0.6206896546373365,,,,,,,,,,,488,0.04166666666666667,0.0,0.21621621621621623,0.0
488,0.054726368164179105,POINT (39.26278321391445 -5.806353666531766),,0.0,0.06818181814307851,0.14634146332540154,,,,0.6206896546373365,,,,,,,,,,,489,0.33333333333333337,0.5357142857142857,0.4054054054054054,0.37500000000000006
489,0.27611940298507465,POINT (39.26729956387631 -5.806351550575162),,0.0,0.0,0.2926829266508031,,,,0.0,,,,,,,,,,,490,0.16666666666666669,0.9642857142857142,0.8378378378378379,0.7750000000000001
490,0.22388059701492538,POINT (39.27181591214927 -5.806349398563395),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,491,0.16666666666666669,0.857142857142857,0.6486486486486487,0.6
491,0.22388059701492538,POINT (39.27633225870478 -5.806347210496536),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,492,0.16666666666666669,0.4999999999999999,0.37837837837837834,0.35
492,0.11940298507462686,POINT (39.28084860351432 -5.806344986374651),,0.0,0.09090909028925619,0.12195122004759072,,,,0.0,,,,,,,,,,,493,0.16666666666666669,0.5357142857142857,0.43243243243243246,0.37500000000000006
493,0.11940298507462686,POINT (39.28536494654934 -5.806342726197811),,0.0,0.09090909028925619,0.12195122004759072,,,,0.0,,,,,,,,,,,494,0.08333333333333334,0.14285714285714285,0.21621621621621623,0.1
494,0.034825870641791046,POINT (39.28988128778131 -5.806340429966083),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,495,0.16666666666666669,0.42857142857142855,0.32432432432432434,0.1
495,0.6567164179104478,POINT (39.12729308637488 -5.810923567106216),,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,496,0.5000000000000001,0.42857142857142855,0.32432432432432434,0.4
